0.55	0.0675503	0.00110613	0.09
0.65	0.0705445	0.000986134	0.09
0.75	0.0665883	0.000866738	0.09
0.85	0.0559098	0.000683228	0.09
0.95	0.0476942	0.000582271	0.09
1.05	0.0374011	0.00044396	0.09
1.15	0.0303688	0.000369859	0.09
1.25	0.023235	0.000283863	0.09
1.35	0.0182055	0.00022506	0.09
1.45	0.0145707	0.000185588	0.09
1.55	0.0109883	0.000140963	0.09
1.65	0.00848551	0.000111226	0.09
1.75	0.00656072	8.87542e-05	0.09
1.85	0.00500609	6.97278e-05	0.09
1.95	0.00377497	5.42583e-05	0.09
2.1	0.00257226	2.81321e-05	0.09
2.3	0.00155906	1.87864e-05	0.09
2.5	0.000930333	1.28651e-05	0.09
2.7	0.000549869	8.80143e-06	0.09
2.9	0.000333114	6.32317e-06	0.09
3.25	0.000152177	2.45957e-06	0.11
3.75	5.04097e-05	1.25332e-06	0.11
4.25	1.8718e-05	7.49631e-07	0.11
4.75	7.86204e-06	5.06717e-07	0.11
