0.55	0.825708	0.0109654	0.1
0.65	0.876566	0.00982231	0.1
0.75	0.84431	0.00880331	0.1
0.85	0.755751	0.00763111	0.1
0.95	0.650126	0.0063767	0.1
1.05	0.538306	0.00456529	0.1
1.15	0.449639	0.00378816	0.1
1.25	0.363444	0.00303882	0.1
1.35	0.28844	0.00239191	0.1
1.45	0.233873	0.00195387	0.1
1.55	0.17769	0.00145953	0.1
1.65	0.139829	0.00115442	0.1
1.75	0.107177	0.000879763	0.1
1.85	0.0812356	0.000662804	0.1
1.95	0.0629058	0.000515054	0.1
2.1	0.0423984	0.000248157	0.1
2.3	0.0238556	0.000139575	0.1
2.5	0.013969	8.30239e-05	0.1
2.7	0.00819403	4.98636e-05	0.1
2.9	0.00478965	3.03455e-05	0.1
3.25	0.0020519	9.35372e-06	0.11
3.75	0.000621061	3.55642e-06	0.11
4.25	0.000209597	1.7362e-06	0.11
4.75	8.11185e-05	1.05742e-06	0.11
5.25	3.4362e-05	1.3563e-06	0.14
5.75	1.71738e-05	1.0532e-06	0.14
