0.55	0.814546	0.0108805	0.08
0.65	0.512961	0.00647801	0.08
0.75	0.330053	0.00406446	0.08
0.85	0.212751	0.00254436	0.08
0.95	0.136217	0.00161431	0.08
1.05	0.0927361	0.00109673	0.08
1.15	0.0633767	0.000764724	0.08
1.25	0.0445208	0.000547124	0.08
1.35	0.0310785	0.000385955	0.08
1.45	0.0214664	0.000268099	0.08
1.55	0.0154165	0.000197206	0.08
1.65	0.0114326	0.000150793	0.08
1.75	0.00836185	0.000113764	0.08
1.85	0.00610311	8.5608e-05	0.08
1.95	0.00461789	6.79197e-05	0.08
2.1	0.00301503	3.37932e-05	0.08
2.3	0.00173497	2.19506e-05	0.08
2.5	0.00100926	1.52095e-05	0.08
2.7	0.000631516	1.18715e-05	0.08
2.9	0.000381946	9.02889e-06	0.08
3.25	0.000182503	4.24164e-06	0.09
3.75	6.1682e-05	2.81707e-06	0.09
4.25	2.19077e-05	1.78598e-06	0.09
4.75	1.09873e-05	1.58282e-06	0.09
