0.55	23.2297	0.21161	0.09
0.65	14.6476	0.126901	0.09
0.75	9.3264	0.0798461	0.09
0.85	6.158	0.0532901	0.09
0.95	4.1252	0.035923	0.09
1.05	2.68209	0.0223117	0.09
1.15	1.80404	0.0148565	0.09
1.25	1.25323	0.0103401	0.09
1.35	0.869628	0.00713938	0.09
1.45	0.601446	0.00487872	0.09
1.55	0.425836	0.00345998	0.09
1.65	0.307338	0.00250779	0.09
1.75	0.219411	0.0017805	0.09
1.85	0.154943	0.00124253	0.09
1.95	0.112592	0.000906111	0.09
2.1	0.0729221	0.000423232	0.09
2.3	0.0391736	0.000226387	0.09
2.5	0.0219699	0.0001302	0.09
2.7	0.0129931	8.28485e-05	0.09
2.9	0.00790182	5.57539e-05	0.09
3.25	0.00348915	1.95409e-05	0.1
3.75	0.00106877	9.01591e-06	0.1
4.25	0.000381754	5.27316e-06	0.1
4.75	0.000174012	3.78933e-06	0.1
5.25	7.96509e-05	4.91603e-06	0.14
5.75	3.53457e-05	3.61161e-06	0.14
