0.55	42.607	0.535455	0.09
0.65	26.862	0.320654	0.09
0.75	17.0701	0.200854	0.09
0.85	11.3641	0.134918	0.09
0.95	7.56131	0.0900685	0.09
1.05	4.92666	0.0566689	0.09
1.15	3.3128	0.0377187	0.09
1.25	2.29695	0.0261977	0.09
1.35	1.58871	0.0180303	0.09
1.45	1.09662	0.0122957	0.09
1.55	0.772188	0.00866988	0.09
1.65	0.554717	0.00625722	0.09
1.75	0.394485	0.00442462	0.09
1.85	0.277084	0.00306973	0.09
1.95	0.200489	0.00222737	0.09
2.1	0.128926	0.00103307	0.09
2.3	0.0680594	0.000542356	0.09
2.5	0.0376413	0.000306545	0.09
2.7	0.02199	0.000191895	0.09
2.9	0.0131915	0.000126751	0.09
3.25	0.00575159	4.33355e-05	0.1
3.75	0.00173181	1.90745e-05	0.1
4.25	0.000615569	1.07833e-05	0.1
4.75	0.000264028	7.34302e-06	0.1
5.25	0.000106899	8.80694e-06	0.14
5.75	6.37265e-05	7.57778e-06	0.14
