0.55	0.13487	0.00327733	0.0175331
0.65	0.0941187	0.00188419	0.0122354
0.75	0.0714253	0.00132053	0.00928529
0.85	0.0497595	0.00084957	0.00646873
0.95	0.0357866	0.000588556	0.00465226
1.05	0.0261331	0.000419811	0.0033973
1.15	0.0186963	0.000293196	0.00243052
1.25	0.0135424	0.000208637	0.00176051
1.35	0.00980078	0.000148638	0.0012741
1.45	0.00721239	0.000107243	0.000937611
1.55	0.00557263	8.35238e-05	0.000724442
1.65	0.00421418	6.32863e-05	0.000547843
1.75	0.00320363	4.80891e-05	0.000416472
1.85	0.00244623	3.68301e-05	0.00031801
1.95	0.00184059	2.76791e-05	0.000239277
2.1	0.00136613	1.50054e-05	0.000177597
2.3	0.000886801	1.0038e-05	0.000115284
2.5	0.00053584	6.79425e-06	6.96592e-05
2.7	0.000338479	4.97104e-06	4.40023e-05
2.9	0.000223165	3.89258e-06	2.90115e-05
3.25	0.000113231	1.76713e-06	1.472e-05
